date,Tmax,Tmin,Tavg
2009-03-24,3.305,1.698,2.684
2009-03-25,3.374,2.503,2.805
2009-03-26,3.948,2.869,3.191
2009-03-27,4.287,3.11,3.41
2009-03-28,4.207,3.096,3.594
2009-03-29,4.044,3.424,3.771
2009-03-30,3.885,3.348,3.546
2009-03-31,3.987,2.871,3.543
2009-04-01,3.987,2.871,3.543
2009-04-02,4.14,3.326,3.764
2009-04-03,4.652,3.456,3.85
2009-04-04,5.14,3.625,4.137
2009-04-05,5.259,3.89,4.391
2009-04-06,5.829,3.632,4.234
2009-04-07,4.734,3.486,4.146
2009-04-08,5.634,4.171,4.596
2009-04-09,5.222,4.197,4.637
2009-04-10,7.08,4.138,5.071
2009-04-11,6.695,4.268,5.416
2009-04-12,6.194,4.399,5.254
2009-04-13,5.625,3.54,4.479
2009-04-14,5.082,2.802,3.933
2009-04-15,4.944,3.255,4.202
2009-04-16,5.659,4.369,5.017
2009-04-17,6.169,5.326,5.756
2009-04-18,6.753,5.914,6.316
2009-04-19,7.07,6.193,6.644
2009-04-20,7.76,6.708,7.21
2009-04-21,8.79,7.35,7.85
2009-04-22,8.35,6.966,7.61
2009-04-23,8.61,6.874,7.34
2009-04-24,7.85,6.651,7.19
2009-04-25,7.85,5.222,6.732
2009-04-26,10.44,6.945,7.91
2009-04-27,10.94,6.901,8.31
2009-04-28,10.41,6.66,8.44
2009-04-29,10.73,7.29,8.95
2009-04-30,8.24,5.846,6.948
2009-05-01,8.61,6.983,7.8
2009-05-02,10.35,9.05,8.6
2009-05-03,10.11,8.47,9.04
2009-05-04,10.35,9.05,9.6
2009-05-05,11.37,9.17,9.98
2009-05-06,10.84,8.51,9.94
2009-05-07,10.01,7.78,8.61
2009-05-08,9.23,8.07,8.66
2009-05-09,10.1,7.82,8.83
2009-05-10,11.32,8.51,10.01
2009-05-11,11.13,7.51,9.54
2009-05-12,9.35,7.2,8.15
2009-05-13,10.32,8.57,9.17
2009-05-14,11.27,9.39,10.3
2009-05-15,11.54,10.54,10.9
2009-05-16,11.96,10.21,11.07
2009-05-17,12.02,10.52,11.4
2009-05-18,11.65,10.45,10.84
2009-05-19,10.89,8.97,9.5
2009-05-20,11.08,9.05,9.82
2009-05-21,11.08,9.65,10.3
2009-05-22,13.34,10.57,11.3
2009-05-23,14.77,8.48,11.53
2009-05-24,13.7,8.68,11.18
2009-05-25,12.51,9.81,11.17
2009-05-26,13.29,9.02,11.29
2009-05-27,11.07,7.41,9.87
2009-05-28,10.75,10.27,10.53
2009-05-29,10.67,9.35,10.41
2009-05-30,10.6,10.1,10.34
2009-05-31,12.32,9.94,10.69
2009-06-01,13.85,9.94,11.51
2009-06-02,12.58,9.61,10.67
2009-06-03,13.58,9.9,11.11
2009-06-04,13.39,11.23,12.06
2009-06-05,14.27,11.66,12.81
2009-06-06,15.23,11.78,13.68
2009-06-07,15.42,12.83,14.04
2009-06-08,15.52,12.77,13.99
2009-06-09,14.66,11.15,13.21
2009-06-10,13.56,12.03,13.3
2009-06-11,13.42,11.77,12.98
2009-06-12,13.28,11.58,12.32
2009-06-13,13.76,12.35,12.91
2009-06-14,15.33,12.09,13.4
2009-06-15,14.84,13.21,14.1
2009-06-16,14.9,12.93,14.06
2009-06-17,15.41,13.52,14.34
2009-06-18,16.16,13.22,14.96
2009-06-19,16.41,13.53,15.3
2009-06-20,16.4,14.14,15.53
2009-06-21,15.65,13.03,14.26
2009-06-22,15.8,12.67,13.98
2009-06-23,15.65,12.07,13.19
2009-06-24,15.17,11.84,12.75
2009-06-25,15.17,12.2,13.11
2009-06-26,16.07,12.36,13.35
2009-06-27,17.23,12.61,14.37
2009-06-28,17.24,13.5,14.94
2009-06-29,16.72,14.3,15.21
2009-06-30,15.88,14.05,14.68
2009-07-01,14.61,13.41,14.1
2009-07-02,14.65,13.52,14.16
2009-07-03,19.51,14.49,17.85
2009-07-04,19.7,15.19,17.61
2009-07-05,20.17,14.99,18.19
2009-07-06,20.7,14.3,18.22
2009-07-07,20.45,14.04,17.22
2009-07-08,18.74,13.21,16.17
2009-07-09,16.28,13.82,14.91
2009-07-10,18.33,13.2,15.53
2009-07-11,18.55,12.91,16.56
2009-07-12,18.37,15.13,16.9
2009-07-13,18.08,14.34,16.42
2009-07-14,18.32,14.09,16.7
2009-07-15,17.68,12.03,14.62
2009-07-16,16.62,12.75,15.43
2009-07-17,17.37,12.66,15.22
2009-07-18,17.84,13.6,16.05
2009-07-19,17.46,14.1,16.05
2009-07-20,19.07,13.72,16.49
2009-07-21,18.91,13.66,16.53
2009-07-22,18.53,14.43,16.64
2009-07-23,17.98,14.45,16.59
2009-07-24,17.76,14.65,16.44
2009-07-25,19.16,15.17,16.26
2009-07-26,18.08,14.78,16.34
2009-07-27,18.61,14.37,16.39
2009-07-28,19.58,14.28,16.42
2009-07-29,19.42,14.29,16.92
2009-07-30,19.87,14.92,17.4
2009-07-31,20.17,13.8,16.86
2009-08-01,19.39,14.13,17.19
2009-08-02,19.51,14.49,17.85
2009-08-03,19.7,15.19,17.61
2009-08-04,20.17,14.99,18.19
2009-08-05,20.7,14.3,18.22
2009-08-06,20.45,14.04,17.22
2009-08-07,18.74,13.21,16.17
2009-08-08,16.23,13.25,14.77
2009-08-09,17.02,14.68,15.73
2009-08-10,18.87,15.4,16.92
2009-08-11,19.45,14.61,16.98
2009-08-12,19.07,14.92,17.58
2009-08-13,18.96,16.68,17.84
2009-08-14,19.88,16.97,18.58
2009-08-15,20.87,16.52,18.95
2009-08-16,21.66,16.06,19.06
2009-08-17,21.99,15.35,18.95
2009-08-18,23.03,15.34,19.95
2009-08-19,22.49,14.05,19.14
2009-08-20,21.59,14.47,18.48
2009-08-21,22.44,15.01,19.75
2009-08-22,22.32,16.57,19.84
2009-08-23,21.86,14.66,18.03
2009-08-24,19.39,16,17.82
2009-08-25,20.56,16.53,18.57
2009-08-26,20.79,18.38,19.54
2009-08-27,19.54,14.54,16.29
2009-08-28,17.5,15.2,16.68
2009-08-29,17.42,15.89,16.91
2009-08-30,17.38,15.65,16.64
2009-08-31,17.5,15.03,16.12
2009-09-01,16.04,14.43,15.31
2009-09-02,17.19,14.86,16.17
2009-09-03,18.22,15.89,16.87
2009-09-04,18.87,16.02,17.2
2009-09-05,18.81,15.03,17.09
2009-09-06,17.6,14.25,16.08
2009-09-07,17.02,14.79,16.26
2009-09-08,17.9,15.43,16.68
2009-09-09,17.01,15.04,16.23
2009-09-10,16.89,15.07,16.22
2009-09-11,16.9,15.64,16.07
2009-09-12,16.78,15.33,16.18
2009-09-13,16.73,15.61,16.13
2009-09-14,17.27,14.9,15.76
2009-09-15,17.23,14.48,15.7
2009-09-16,15.68,14.14,15.12
2009-09-17,15.99,11.8,14.92
2009-09-18,16.08,13.39,15.22
2009-09-19,15.07,11.23,13.85
2009-09-20,14.16,10.13,13.31
2009-09-21,14.76,11.65,13.93
2009-09-22,15.04,13.95,14.57
2009-09-23,15.52,14.52,14.91
2009-09-24,15.74,13.51,14.73
2009-09-25,14.27,12.35,13.56
2009-09-26,13.03,12.11,12.65
2009-09-27,13.15,12.65,12.85
2009-09-28,13.93,12.98,13.38
2009-09-29,14.9,13.84,14.22
2009-09-30,14.69,13.47,14.17
2009-10-01,14.08,12.66,13.39
2009-10-02,13.71,12.02,13.28
2009-10-03,13.55,13.03,13.4
2009-10-04,13.69,13.1,13.41
2009-10-05,13.92,13.1,13.37
2009-10-06,14.03,12.24,13.22
2009-10-07,13.39,12.47,13.03
2009-10-08,13.07,11.92,12.64
2009-10-09,12.66,12.17,12.47
2009-10-10,13.03,10.58,12.4
2009-10-11,12.78,9.76,12.05
2009-10-12,12.53,10.37,11.79
2009-10-13,12.04,8.48,11.5
2009-10-14,11.58,7.67,10.68
2009-10-15,10.65,7.12,9.77
2009-10-16,10.39,8.15,9.65
2009-10-17,10.25,7.16,9.5
2009-10-18,10.06,7.1,8.96
2009-10-19,9.91,6.944,9.05
2009-10-20,10.02,7.93,9.52
2009-10-21,10.24,8.69,9.87
2009-10-22,10.15,8.87,9.86
2009-10-23,10,7.96,9.43
2009-10-24,9.92,9.51,9.67
2009-10-25,10.25,9.61,9.92
2009-10-26,10.24,8.78,9.9
2009-10-27,10.19,8.8,9.95
2009-10-28,10.1,9.24,9.85
2009-10-29,10.22,8.89,9.88
2009-10-30,10.37,9.41,10.05
2009-10-31,10.46,9.95,10.16
2009-11-01,10.86,10.26,10.43
2009-11-02,10.44,8.48,9.99
2009-11-03,10.54,8.73,10.03
2009-11-04,10.35,7.45,9.4
2009-11-05,10.19,6.721,9.12
2009-11-06,10.09,6.401,8.86
2009-11-07,10.25,6.103,9.32
2009-11-08,9.97,7.87,9.53
2009-11-09,9.94,9.06,9.76
2009-11-10,10.03,8.56,9.68
2009-11-11,9.9,6.872,9.55
2009-11-12,9.97,6.6,9.41
2009-11-13,9.9,7.14,9.39
2009-11-14,9.81,7.97,9.41
2009-11-15,9.99,9.61,9.71
2009-11-16,10.03,8.23,9.65
2009-11-17,9.84,6.877,9.11
2009-11-18,9.96,7.1,9.17
2009-11-19,9.7,6.655,9.03
2009-11-20,9.69,9.14,9.5
2009-11-21,9.67,8.64,9.37
2009-11-22,9.75,7.79,9.31
2009-11-23,9.66,8.31,9.33
2009-11-24,9.53,8.74,9.29
2009-11-25,9.49,9.12,9.39
2009-11-26,9.5,9.08,9.35
2009-11-27,9.26,8.65,9.15
2009-11-28,9.18,8.32,8.87
2009-11-29,9.23,7.54,8.86
2009-11-30,9.14,7.79,8.6
2009-12-01,9.21,5.857,8.26
2009-12-02,9.14,6.211,8.5
2009-12-03,9.39,8.71,8.92
2009-12-04,9.19,7.26,8.7
2009-12-05,9.16,4.907,8.15
2009-12-06,9.28,5.098,8.01
2009-12-07,9.22,4.815,8.01
2009-12-08,9.3,4.447,7.93
2009-12-09,9.31,6.322,8.26
2009-12-10,8.59,5.709,7.99
2009-12-11,8.3,4.738,6.994
2009-12-12,8.11,4.273,6.691
2009-12-13,8.23,5.121,7.4
2009-12-14,8.31,6.288,7.55
2009-12-15,8.15,7.05,7.78
2009-12-16,8.38,4.143,6.967
2009-12-17,8.56,4.389,6.817
2009-12-18,8.36,4.519,6.76
2009-12-19,8.12,4.892,7.04
2009-12-20,7.6,4.186,6.191
2009-12-21,7.03,4.74,6.068
2009-12-22,6.49,4.237,5.655
2009-12-23,5.969,3.662,5.377
2009-12-24,5.683,4.8,5.365
2009-12-25,5.858,5.07,5.5
2009-12-26,5.887,4.749,5.632
2009-12-27,6.199,5.47,5.816
2009-12-28,6.217,5.722,6.05
2009-12-29,6.15,4.066,5.295
2009-12-30,5.12,3.145,4.267
2009-12-31,5.068,1.778,4.547
2010-01-01,4.904,2.731,4.402
2010-01-02,4.881,0.623,4.132
2010-01-03,5.202,2.739,4.646
2010-01-04,5.271,3.275,4.792
2010-01-05,5.264,3.812,4.963
2010-01-06,5.258,3.607,4.91
2010-01-07,5.348,3.216,4.804
2010-01-08,5.189,4.338,4.97
2010-01-09,5.09,3.563,4.608
2010-01-10,4.868,2.707,4.466
2010-01-11,4.701,4.21,4.485
2010-01-12,4.379,3.041,3.924
2010-01-13,4.79,2.268,3.87
2010-01-14,4.398,4.007,4.2
2010-01-15,4.277,3.927,4.114
2010-01-16,4.228,3.964,4.089
2010-01-17,4.15,3.714,3.998
2010-01-18,3.895,2.538,3.509
2010-01-19,4.073,2.992,3.814
2010-01-20,4.084,3.329,3.798
2010-01-21,4.164,3.76,4.016
2010-01-22,4.149,3.695,4.012
2010-01-23,4.097,3.646,3.933
2010-01-24,4.118,3.779,3.909
2010-01-25,4.082,3.661,3.859
2010-01-26,4.171,3.804,4.065
2010-01-27,4.393,3.65,4.173
2010-01-28,4.372,3.854,4.242
2010-01-29,4.099,-3.072,2.729
2010-01-30,4.126,0.796,2.862
2010-01-31,4.704,0.178,3.593
2010-02-01,4.673,-2.473,3.516
2010-02-02,4.447,-1.528,3.496
2010-02-03,4.331,2.875,4.003
2010-02-04,4.697,2.357,4.05
2010-02-05,4.579,2.811,4.033
2010-02-06,4.237,1.634,3.675
2010-02-07,4.193,2.868,3.813
2010-02-08,4.027,2.963,3.725
2010-02-09,4.087,2.729,3.654
2010-02-10,4.001,3.24,3.754
2010-02-11,3.928,2.699,3.492
2010-02-12,4.121,3.382,3.834
2010-02-13,3.904,3.153,3.719
2010-02-14,3.86,3.303,3.608
2010-02-15,3.744,2.463,3.389
2010-02-16,3.52,2.901,3.161
2010-02-17,3.325,1.965,3.031
2010-02-18,3.486,2.94,3.215
2010-02-19,3.474,2.574,3.125
2010-02-20,3.599,2.376,3.048
2010-02-21,3.458,2.768,3.126
2010-02-22,3.243,2.665,3.033
2010-02-23,3.343,3.068,3.182
2010-02-24,3.222,3.03,3.123
2010-02-25,3.245,3.079,3.153
2010-02-26,4.656,3.129,3.333
2010-02-27,3.745,3.165,3.349
2010-02-28,3.791,3.283,3.423
2010-03-01,3.675,2.504,3.225
2010-03-02,4.214,2.492,3.399
2010-03-03,3.777,3.148,3.609
2010-03-04,3.676,2.296,3.423
2010-03-05,3.692,2.033,3.41
2010-03-06,3.829,3.314,3.555
2010-03-07,4.102,3.199,3.704
2010-03-08,4.42,3.781,3.994
2010-03-09,4.701,3.761,4.057
2010-03-10,4.8,3.653,4.155
2010-03-11,4.832,4.025,4.285
2010-03-12,5.467,4.258,4.637
2010-03-13,5.054,4.592,4.774
2010-03-14,4.817,4.339,4.529
2010-03-15,4.672,4.102,4.36
2010-03-16,4.987,3.955,4.342
2010-03-17,5.493,4.313,4.781
2010-03-18,5.519,4.849,5.167
2010-03-19,7.69,4.653,5.682
2010-03-20,7.72,5.21,6.306
2010-03-21,6.598,5.406,6.089
2010-03-22,6.555,5.591,5.975
2010-03-23,6.252,5.725,6.009
2010-03-24,5.878,4.833,5.268
2010-03-25,6.667,4.759,5.421
2010-03-26,6.048,4.57,5.238
2010-03-27,4.902,4.316,4.511
2010-03-28,4.906,3.804,4.482
2010-03-29,4.803,4.28,4.446
2010-03-30,5.732,4.344,4.757
2010-03-31,6.291,4.435,4.894
2010-04-01,6.309,4.452,5.003
2010-04-02,7.53,5.135,6.147
2010-04-03,8.55,6.077,7.08
2010-04-04,8.52,6.043,7.4
2010-04-05,8.58,5.938,7.29
2010-04-06,8.41,6.589,7.59
2010-04-07,8.45,7.27,7.7
2010-04-08,9.25,6.916,8.19
2010-04-09,9.14,7.42,7.97
2010-04-10,8.28,6.599,7.2
2010-04-11,8.95,5.818,7.28
2010-04-12,8.05,4.762,5.855
2010-04-13,7.31,5.165,6.271
2010-04-14,8.59,5.416,6.825
2010-04-15,7.65,6.105,6.923
2010-04-16,7.44,6.199,7.03
2010-04-17,7.19,6.162,6.936
2010-04-18,7.77,6.226,7.16
2010-04-19,7.95,6.464,7.33
2010-04-20,8.28,6.566,7.39
2010-04-21,9.55,7.57,8.29
2010-04-22,10.44,8.69,9.29
2010-04-23,11.44,7.81,9.58
2010-04-24,10.29,7.15,8.23
2010-04-25,9.76,8.4,9.07
2010-04-26,10.56,8.98,9.77
2010-04-27,10.58,9.17,9.91
2010-04-28,10.56,7.31,9.53
2010-04-29,9.89,7.29,8.86
2010-04-30,9.42,6.797,7.83
2010-05-01,9.49,7.28,8.35
2010-05-02,10.22,8.55,9.28
2010-05-03,10.85,8.86,9.97
2010-05-04,11.11,8.06,9.71
2010-05-05,11.74,7.76,9.61
2010-05-06,11.21,9.77,10.33
2010-05-07,11,6.144,8.57
2010-05-08,8.88,6.101,7.98
2010-05-09,9.15,7.54,8.43
2010-05-10,8.06,5.043,6.322
2010-05-11,7.03,5.045,5.902
2010-05-12,7.78,5.998,6.859
2010-05-13,8.52,4.995,7.34
2010-05-14,9.09,7.74,8.23
2010-05-15,10.46,7.37,8.83
2010-05-16,10.37,7.13,8.71
2010-05-17,9.86,6.952,8.53
2010-05-18,10.2,9,9.51
2010-05-19,10.58,9.11,9.98
2010-05-20,11.7,8.62,9.87
2010-05-21,12.37,9.82,10.76
2010-05-22,13.44,10.76,11.79
2010-05-23,14.16,11.84,12.85
2010-05-24,16.5,12.14,13.87
2010-05-25,17.55,12.17,14.4
2010-05-26,16.2,11.94,14.52
2010-05-27,16.24,12.32,14.28
2010-05-28,15.8,11.37,14.06
2010-05-29,15.7,13.61,14.52
2010-05-30,15.56,11.69,13.74
2010-05-31,13.15,11.01,12.17
2010-06-01,13.54,12.56,12.85
2010-06-02,13.55,12.71,13.09
2010-06-03,14.1,13.32,13.53
2010-06-04,14.49,12.64,13.53
2010-06-05,14.76,13.1,14.28
2010-06-06,14.84,13.28,14.18
2010-06-07,15.21,11.4,13.24
2010-06-08,13.91,11.02,11.95
2010-06-09,13.52,11.47,12.55
2010-06-10,13.65,12.98,13.29
2010-06-11,15.11,12.13,13.57
2010-06-12,14.79,13.06,13.91
2010-06-13,15.02,12.85,14
2010-06-14,15.67,12.3,14.1
2010-06-15,15.28,11.21,12.81
2010-06-16,13.88,11.42,12.77
2010-06-17,13.9,12.97,13.4
2010-06-18,15.28,12.51,13.42
2010-06-19,15.79,13.15,14.49
2010-06-20,16.43,14,15.18
2010-06-21,18.64,12.62,14.74
2010-06-22,16.77,13.06,15.06
2010-06-23,17.52,13.81,15.99
2010-06-24,17.74,13.81,15.74
2010-06-25,17.01,13.34,15.32
2010-06-26,17.57,14.19,15.8
2010-06-27,17.58,13.33,15.89
2010-06-28,16.99,14.97,16.46
2010-06-29,18.32,15.23,16.33
2010-06-30,17.53,14.77,16.27
2010-07-01,17.05,14.26,16.02
2010-07-02,16.34,12.39,14.62
2010-07-03,16.59,14.91,15.7
2010-07-04,18.03,14.23,16.19
2010-07-05,19.42,13.82,16.76
2010-07-06,20.22,13.48,17.47
2010-07-07,21.68,16.35,19.7
2010-07-08,21.64,16.82,19.94
2010-07-09,22.19,19.98,20.95
2010-07-10,22.22,13.97,19.77
2010-07-11,21.66,14.07,18.07
2010-07-12,21.02,16.01,18.53
2010-07-13,21.3,16.03,19.08
2010-07-14,20.73,16.58,18.92
2010-07-15,21.87,17.03,19.09
2010-07-16,21.24,16.59,19.49
2010-07-17,21.53,16.87,19.52
2010-07-18,22.52,16.35,19.33
2010-07-19,22.14,15.93,19.12
2010-07-20,21.31,14.43,17.02
2010-07-21,18.99,17.75,18.56
2010-07-22,19.28,18.92,19.14
2010-07-23,19.23,18.95,19.06
2010-07-24,19.02,18.59,18.83
2010-07-25,18.63,17.78,18.14
2010-07-26,17.83,16.48,17.14
2010-07-27,16.53,15.91,16.22
2010-07-28,19.24,18.09,18.79
2010-07-29,19.35,18.79,19.1
2010-07-30,19.03,18.77,18.91
2010-07-31,17.82,17.38,17.59
2010-08-01,20.17,17.68,18.86
2010-08-02,19.22,16.98,18.22
2010-08-03,19.51,17.8,18.75
2010-08-04,20.35,17.85,19.16
2010-08-05,20.34,15.18,18.83
2010-08-06,20.34,13.76,17.46
2010-08-07,17.29,14.22,15.9
2010-08-08,18.07,15.21,16.5
2010-08-09,18.95,15.42,17.4
2010-08-10,20.05,14.77,17.61
2010-08-11,20.37,14.27,17.3
2010-08-12,19.37,15.4,17.77
2010-08-13,19.29,16.64,18.03
2010-08-14,19.37,17.36,18.31
2010-08-15,19.35,17.16,18.64
2010-08-16,19.34,18.11,18.87
2010-08-17,20.4,17.33,18.69
2010-08-18,20.21,17.8,18.88
2010-08-19,20.21,16.62,18.81
2010-08-20,20.52,14.86,17.43
2010-08-21,17.52,15.27,16.67
2010-08-22,17.65,16.96,17.24
2010-08-23,17.56,16.79,17.28
2010-08-24,18.04,16.7,17.33
2010-08-25,17.63,16.29,17.27
2010-08-26,17.43,16.02,16.64
2010-08-27,17.08,15.38,16.18
2010-08-28,17.32,15.27,16.18
2010-08-29,18.37,16.24,17.09
2010-08-30,18.25,15.26,16.52
2010-08-31,18.27,15.31,16.57
2010-09-01,19.31,16.29,17.77
2010-09-02,20.17,17.68,18.86
2010-09-03,20.5,16.7,19.28
2010-09-04,20.49,16.11,17.73
2010-09-05,18.22,16.82,17.77
2010-09-06,18.71,15.36,17.17
2010-09-07,18.82,15.18,17.27
2010-09-08,19.16,14.49,17.41
2010-09-09,17.91,14.44,16.07
2010-09-10,16.21,13.11,14.45
2010-09-11,15.27,13.05,14.1
2010-09-12,15.1,13.6,14.58
2010-09-13,15.36,14.45,15.07
2010-09-14,16.03,15.09,15.3
2010-09-15,16.03,14.06,15.07
2010-09-16,14.82,13.81,14.4
2010-09-17,15.19,14.2,14.75
2010-09-18,15.43,13.45,14.76
2010-09-19,15.72,14.65,15.28
2010-09-20,16.14,14.05,15.14
2010-09-21,14.81,13.35,14.07
2010-09-22,14.74,13.91,14.25
2010-09-23,15.49,14.17,14.63
2010-09-24,14.77,14,14.52
2010-09-25,16.18,14.41,14.99
2010-09-26,15.26,14.08,14.74
2010-09-27,14.77,14.24,14.55
2010-09-28,15.15,14.41,14.73
2010-09-29,15.89,14.78,15.26
2010-09-30,16.05,15.06,15.59
2010-10-01,17.33,19.13,15.94
2010-10-02,13.37,16.75,15.04
2010-10-03,10.91,14.71,14.33
2010-10-04,12.27,16.08,14.2
2010-10-05,14.52,17.91,14.33
2010-10-06,13.71,15.8,14.11
2010-10-07,13.25,15.66,13.87
2010-10-08,14.52,18.94,13.53
2010-10-09,10.2,12.4,13.02
2010-10-10,9.76,14.96,12.11
2010-10-11,10.94,16.21,12.15
2010-10-12,9.92,15.09,12.19
2010-10-13,9.56,15.29,12.33
2010-10-14,11.42,14.65,12.61
2010-10-15,10.8,13.68,12.6
2010-10-16,9.46,11.28,12.4
2010-10-17,11.05,15.11,12.31
2010-10-18,9.61,12.24,12.19
2010-10-19,7.96,12.16,12.1
2010-10-20,10.8,14.1,12.15
2010-10-21,10.93,13.19,12.03
2010-10-22,6.032,8.61,11.06
2010-10-23,6.1,10.27,10.75
2010-10-24,5.807,8.57,10.74
2010-10-25,11.05,12.12,10.9
2010-10-26,12.79,15.94,11.21
2010-10-27,14.82,16.62,11.77
2010-10-28,12.8,16.64,11.84
2010-10-29,8.99,12.53,11.39
2010-10-30,7.03,10.81,10.79
2010-10-31,5.494,10.85,10.44
2010-11-01,11.03,7.34,10.26
2010-11-02,11.01,7.37,10.06
2010-11-03,10.93,5.994,9.94
2010-11-04,10.62,8.69,10.06
2010-11-05,10.89,10.07,10.31
2010-11-06,10.38,6.474,9.66
2010-11-07,10.37,5.364,8.97
2010-11-08,10.03,8.33,9.47
2010-11-09,10.13,9.08,9.85
2010-11-10,10.04,8.39,9.53
2010-11-11,9.96,8.19,9.39
2010-11-12,10.07,8.32,9.57
2010-11-13,9.98,8.33,9.53
2010-11-14,9.73,8.9,9.49
2010-11-15,9.65,9.2,9.42
2010-11-16,9.58,9.27,9.46
2010-11-17,9.58,9.35,9.5
2010-11-18,9.63,8.84,9.37
2010-11-19,10.05,6.929,8.98
2010-11-20,10.15,7.22,9.08
2010-11-21,9.92,5.156,8.19
2010-11-22,9.9,6.945,9.2
2010-11-23,9.27,8.06,8.91
2010-11-24,9.51,5.104,8.15
2010-11-25,9.73,5.616,8.37
2010-11-26,9.84,6.412,8.83
2010-11-27,9.46,5.633,8.56
2010-11-28,9.02,4.857,7.83
2010-11-29,9.01,5.44,8.13
2010-11-30,9,5.712,8.57
2010-12-01,8.84,7.8,8.7
2010-12-02,9.09,7.91,8.83
2010-12-03,9.03,5.546,8.11
2010-12-04,9.08,6.093,8.13
2010-12-05,9.14,4.884,8.05
2010-12-06,8.79,4.474,7.52
2010-12-07,8.5,4.773,7.43
2010-12-08,8.08,4.233,6.836
2010-12-09,7.65,4.386,6.493
2010-12-10,7.45,4.235,6.289
2010-12-11,7.1,4.903,6.553
2010-12-12,6.971,6.611,6.765
2010-12-13,7.5,6.775,7.29
2010-12-14,7.54,6.146,7.28
2010-12-15,7.54,5.179,7.05
2010-12-16,7.38,5.48,6.887
2010-12-17,7.25,5.276,6.584
2010-12-18,6.495,4.909,5.937
2010-12-19,6.144,4.292,5.201
2010-12-20,5.059,2.611,4.501
2010-12-21,5.848,3.1,4.52
2010-12-22,5.987,4.069,5.376
2010-12-23,5.735,4.193,5.267
2010-12-24,5.819,3.319,5.151
2010-12-25,5.845,3.955,5.288
2010-12-26,5.623,3.002,4.775
2010-12-27,4.34,2.311,3.441
2010-12-28,3.775,1.71,3.124
2010-12-29,5.46,1.825,4.006
2010-12-30,5.699,3.847,5.186
2010-12-31,5.666,4.547,5.442
2011-01-01,5.663,4.92,5.48
2011-01-02,5.551,5.32,5.42
2011-01-03,5.73,4.307,5.197
2011-01-04,5.692,3.539,4.982
2011-01-05,5.788,3.794,5.1
2011-01-06,6.128,4.405,5.571
2011-01-07,5.948,4.078,5.48
2011-01-08,5.669,4.763,5.473
2011-01-09,5.625,3.76,5.237
2011-01-10,5.292,3.482,4.605
2011-01-11,5.14,4.155,4.897
2011-01-12,5.004,2.859,4.112
2011-01-13,4.435,2.699,3.893
2011-01-14,4.322,2.968,4.095
2011-01-15,4.296,3.53,4.085
2011-01-16,4.024,2.905,3.667
2011-01-17,3.711,2.66,3.37
2011-01-18,3.59,2.87,3.274
2011-01-19,3.242,2.303,2.934
2011-01-20,3.192,1.547,2.94
2011-01-21,3.117,0.549,2.434
2011-01-22,3.024,0.527,2.236
2011-01-23,2.75,0.265,1.922
2011-01-24,2.255,-0.757,1.051
2011-01-25,1.814,1.074,1.494
2011-01-26,1.511,0.606,1.191
2011-01-27,1.654,0.589,1.089
2011-01-28,1.866,1.364,1.719
2011-01-29,1.807,1.492,1.706
2011-01-30,1.788,1.481,1.676
2011-01-31,1.961,1.123,1.676
2011-02-01,1.807,0.661,1.524
2011-02-02,1.713,0.606,1.282
2011-02-03,1.494,0.683,1.232
2011-02-04,1.579,0.377,1.355
2011-02-05,1.552,0.932,1.37
2011-02-06,1.767,0.477,1.287
2011-02-07,1.877,1.375,1.651
2011-02-08,1.975,1.139,1.696
2011-02-09,1.831,0.739,1.462
2011-02-10,1.673,0.952,1.412
2011-02-11,2.1,1.597,1.839
2011-02-12,1.998,1.161,1.803
2011-02-13,1.9,1.133,1.695
2011-02-14,1.956,1.577,1.85
2011-02-15,2.011,1.113,1.508
2011-02-16,2.619,0.548,2.043
2011-02-17,2.658,2.127,2.338
2011-02-18,2.768,2.279,2.491
2011-02-19,2.95,2.014,2.54
2011-02-20,3.521,1.55,2.53
2011-02-21,3.667,1.019,2.698
2011-02-22,3.707,0.671,2.84
2011-02-23,3.799,1.202,3.175
2011-02-24,3.868,3.473,3.687
2011-02-25,3.585,2.033,3.055
2011-02-26,3.635,2.043,3.234
2011-02-27,3.49,2.657,3.14
2011-02-28,3.3,2.927,3.146
2011-03-01,3.337,2.327,2.996
2011-03-02,3.441,2.702,3.109
2011-03-03,3.145,1.571,2.578
2011-03-04,3.288,2.352,3.048
2011-03-05,3.034,2.841,2.919
2011-03-06,3.608,2.918,3.211
2011-03-07,3.803,3.153,3.608
2011-03-08,3.936,2.735,3.654
2011-03-09,4.054,3.606,3.833
2011-03-10,4.019,2.845,3.566
2011-03-11,3.656,3.067,3.527
2011-03-12,4.324,3.601,3.864
2011-03-13,4.257,3.668,3.901
2011-03-14,4.169,3.67,3.903
2011-03-15,4.556,3.734,4.018
2011-03-16,3.825,3.542,3.713
2011-03-17,4.942,3.578,4.081
2011-03-18,6.184,3.803,4.601
2011-03-19,5.011,3.699,4.098
2011-03-20,4.835,-1.516,3.664
2011-03-21,4.344,1.693,3.888
2011-03-22,3.981,1.632,3.329
2011-03-23,4.295,2.113,3.676
2011-03-24,4.134,3.098,3.772
2011-03-25,4.231,3.644,3.91
2011-03-26,4.374,2.697,3.729
2011-03-27,4.145,2.776,3.551
2011-03-28,4.087,2.777,3.492
2011-03-29,5.005,2.938,3.848
